YEAR,EXAM,BIL,NAMA,NOKP,KELAS,TINGKATAN,JANTINA,BM,BMG,BI,BIG,MM,MMG,SEJ,SEJG,PI,PIG,SN,SNG,GEO,GEOG,RBT,RBTG,ASK,ASKG,BJ,BJG,BA,BAG,PSV,PSVG,MT,MTG,PHY,PHYG,CHE,CHEG,BIO,BIOG,SK,SKG,GKT,GKTG,ACC,ACCG,PN,PNG,EKO,EKOG,TAS,TASG,JUMLAH_MARKAH,JUMLAH_GRED
2025,PAT,10,MUHAMMAD STUDENT 5948,2501019767,T1 IBNU KHALDUN,T1,Lelaki,60,C,46,E,80,B,74,B,65,C,76,B,70,B,67,C,,,,,73,B,67,C,,,,,,,,,,,,,,,,,,,,,678,10 SUBJ
2025,PAT,11,MUHAMMAD STUDENT 5949,2501012071,T1 IBNU KHALDUN,T1,Lelaki,73,B,86,A,61,C,88,A,48,E,73,B,85,A,56,D,,,,,79,B,73,B,,,,,,,,,,,,,,,,,,,,,722,10 SUBJ
2025,PAT,12,MUHAMMAD STUDENT 5950,2501015069,T1 IBNU KHALDUN,T1,Lelaki,48,E,60,C,64,C,65,C,46,E,69,C,62,C,67,C,,,,,70,B,52,D,,,,,,,,,,,,,,,,,,,,,603,10 SUBJ
2025,PAT,13,MUHAMMAD STUDENT 5951,2501013560,T1 IBNU KHALDUN,T1,Lelaki,62,C,79,B,84,B,78,B,80,B,65,C,73,B,61,C,,,,,71,B,49,E,,,,,,,,,,,,,,,,,,,,,702,10 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 5952,2501018354,T1 IBNU KHALDUN,T1,Lelaki,72,B,61,C,60,C,53,D,54,D,57,D,67,C,77,B,,,,,74,B,69,C,,,,,,,,,,,,,,,,,,,,,644,10 SUBJ
2025,PAT,15,MUHAMMAD STUDENT 5953,2501014619,T1 IBNU KHALDUN,T1,Lelaki,70,B,58,D,53,D,56,D,55,D,70,B,77,B,61,C,,,,,69,C,90,A,,,,,,,,,,,,,,,,,,,,,659,10 SUBJ
2025,PAT,16,NUR STUDENT 5954,2501017641,T1 IBNU KHALDUN,T1,Perempuan,61,C,65,C,69,C,86,A,90,A,74,B,85,A,76,B,,,,,72,B,56,D,,,,,,,,,,,,,,,,,,,,,734,10 SUBJ
2025,PAT,17,NUR STUDENT 5955,2501014677,T1 IBNU KHALDUN,T1,Perempuan,80,B,58,D,86,A,80,B,75,B,61,C,47,E,87,A,,,,,65,C,74,B,,,,,,,,,,,,,,,,,,,,,713,10 SUBJ
2025,PAT,18,NUR STUDENT 5956,2501016851,T1 IBNU KHALDUN,T1,Perempuan,58,D,96,A,64,C,66,C,83,B,76,B,91,A,57,D,,,,,86,A,61,C,,,,,,,,,,,,,,,,,,,,,738,10 SUBJ
2025,PAT,19,NUR STUDENT 5957,2501014090,T1 IBNU KHALDUN,T1,Perempuan,57,D,74,B,46,E,74,B,53,D,62,C,64,C,69,C,,,,,67,C,60,C,,,,,,,,,,,,,,,,,,,,,626,10 SUBJ
2025,PAT,20,NUR STUDENT 5958,2501013987,T1 IBNU KHALDUN,T1,Perempuan,86,A,57,D,68,C,57,D,74,B,72,B,69,C,63,C,,,,,72,B,65,C,,,,,,,,,,,,,,,,,,,,,683,10 SUBJ
2025,PAT,21,MUHAMMAD STUDENT 5959,2501017246,T1 IBNU KHALDUN,T1,Lelaki,86,A,76,B,67,C,75,B,66,C,70,B,75,B,83,B,,,,,61,C,63,C,,,,,,,,,,,,,,,,,,,,,722,10 SUBJ
2025,PAT,22,NUR STUDENT 5960,2501015258,T1 IBNU KHALDUN,T1,Perempuan,43,E,76,B,57,D,55,D,53,D,65,C,100,A,50,D,,,,,73,B,76,B,,,,,,,,,,,,,,,,,,,,,648,10 SUBJ
2025,PAT,23,MUHAMMAD STUDENT 5961,2501017199,T1 IBNU KHALDUN,T1,Lelaki,56,D,70,B,89,A,64,C,63,C,66,C,61,C,74,B,,,,,69,C,74,B,,,,,,,,,,,,,,,,,,,,,686,10 SUBJ
2025,PAT,24,MUHAMMAD STUDENT 5962,2501011590,T1 IBNU KHALDUN,T1,Lelaki,67,C,74,B,57,D,52,D,35,F,42,E,64,C,70,B,,,,,45,E,60,C,,,,,,,,,,,,,,,,,,,,,566,10 SUBJ
2025,PAT,25,MUHAMMAD STUDENT 5963,2501015120,T1 IBNU KHALDUN,T1,Lelaki,55,D,82,B,67,C,72,B,81,B,57,D,65,C,78,B,,,,,43,E,55,D,,,,,,,,,,,,,,,,,,,,,655,10 SUBJ
2025,PAT,26,MUHAMMAD STUDENT 5964,2501014035,T1 IBNU KHALDUN,T1,Lelaki,73,B,76,B,55,D,59,D,72,B,76,B,67,C,46,E,,,,,66,C,61,C,,,,,,,,,,,,,,,,,,,,,651,10 SUBJ
2025,PAT,27,NUR STUDENT 5965,2501013852,T1 IBNU KHALDUN,T1,Perempuan,100,A,87,A,66,C,75,B,46,E,95,A,66,C,79,B,,,,,56,D,59,D,,,,,,,,,,,,,,,,,,,,,729,10 SUBJ
2025,PAT,28,NUR STUDENT 5966,2501014307,T1 IBNU KHALDUN,T1,Perempuan,63,C,75,B,61,C,69,C,90,A,67,C,78,B,72,B,,,,,52,D,77,B,,,,,,,,,,,,,,,,,,,,,704,10 SUBJ
2025,PAT,1,NUR STUDENT 5967,2501012765,T2 ALPHA,T2,Perempuan,89,A,81,B,88,A,76,B,89,A,99,A,74,B,,,90,A,87,A,,,83,B,,,,,,,,,,,,,,,,,,,,,856,10 SUBJ
2025,PAT,2,NUR STUDENT 5968,2501018941,T2 ALPHA,T2,Perempuan,67,C,85,A,91,A,89,A,54,D,85,A,75,B,,,100,A,85,A,,,61,C,,,,,,,,,,,,,,,,,,,,,792,10 SUBJ
2025,PAT,3,MUHAMMAD STUDENT 5969,2501012720,T2 ALPHA,T2,Lelaki,79,B,67,C,83,B,100,A,70,B,80,B,85,A,,,89,A,70,B,,,93,A,,,,,,,,,,,,,,,,,,,,,816,10 SUBJ
2025,PAT,4,NUR STUDENT 5970,2501017846,T2 ALPHA,T2,Perempuan,84,B,65,C,78,B,90,A,77,B,89,A,95,A,,,81,B,71,B,,,77,B,,,,,,,,,,,,,,,,,,,,,807,10 SUBJ
2025,PAT,5,MUHAMMAD STUDENT 5971,2501014556,T2 ALPHA,T2,Lelaki,77,B,84,B,81,B,81,B,71,B,83,B,72,B,,,78,B,75,B,,,84,B,,,,,,,,,,,,,,,,,,,,,786,10 SUBJ
2025,PAT,6,NUR STUDENT 5972,2501013362,T2 ALPHA,T2,Perempuan,74,B,94,A,64,C,84,B,75,B,87,A,81,B,,,100,A,64,C,,,73,B,,,,,,,,,,,,,,,,,,,,,796,10 SUBJ
2025,PAT,7,MUHAMMAD STUDENT 5973,2501018707,T2 ALPHA,T2,Lelaki,72,B,78,B,71,B,50,D,83,B,84,B,77,B,,,79,B,94,A,,,85,A,,,,,,,,,,,,,,,,,,,,,773,10 SUBJ
2025,PAT,8,MUHAMMAD STUDENT 5974,2501018779,T2 ALPHA,T2,Lelaki,100,A,66,C,87,A,90,A,75,B,75,B,99,A,,,69,C,86,A,,,76,B,,,,,,,,,,,,,,,,,,,,,823,10 SUBJ
2025,PAT,9,MUHAMMAD STUDENT 5975,2501014497,T2 ALPHA,T2,Lelaki,95,A,81,B,65,C,61,C,86,A,85,A,83,B,,,95,A,69,C,,,79,B,,,,,,,,,,,,,,,,,,,,,799,10 SUBJ
2025,PAT,10,MUHAMMAD STUDENT 5976,2501016571,T2 ALPHA,T2,Lelaki,82,B,81,B,79,B,92,A,87,A,69,C,65,C,,,67,C,83,B,,,87,A,,,,,,,,,,,,,,,,,,,,,792,10 SUBJ
2025,PAT,11,MUHAMMAD STUDENT 5977,2501013376,T2 ALPHA,T2,Lelaki,80,B,67,C,87,A,83,B,78,B,96,A,82,B,,,95,A,66,C,,,85,A,,,,,,,,,,,,,,,,,,,,,819,10 SUBJ
2025,PAT,12,MUHAMMAD STUDENT 5978,2501018557,T2 ALPHA,T2,Lelaki,88,A,89,A,85,A,82,B,100,A,68,C,64,C,,,63,C,86,A,,,92,A,,,,,,,,,,,,,,,,,,,,,817,10 SUBJ
2025,PAT,13,MUHAMMAD STUDENT 5979,2501011713,T2 ALPHA,T2,Lelaki,90,A,57,D,82,B,69,C,70,B,69,C,81,B,,,86,A,68,C,,,88,A,,,,,,,,,,,,,,,,,,,,,760,10 SUBJ
2025,PAT,14,NUR STUDENT 5980,2501019866,T2 ALPHA,T2,Perempuan,99,A,69,C,67,C,96,A,76,B,69,C,88,A,,,79,B,58,D,,,93,A,,,,,,,,,,,,,,,,,,,,,794,10 SUBJ
2025,PAT,15,NUR STUDENT 5981,2501012070,T2 ALPHA,T2,Perempuan,70,B,72,B,71,B,96,A,71,B,97,A,79,B,,,99,A,89,A,,,97,A,,,,,,,,,,,,,,,,,,,,,841,10 SUBJ
2025,PAT,16,NUR STUDENT 5982,2501014912,T2 ALPHA,T2,Perempuan,66,C,88,A,88,A,77,B,92,A,94,A,79,B,,,77,B,79,B,,,80,B,,,,,,,,,,,,,,,,,,,,,820,10 SUBJ
2025,PAT,17,NUR STUDENT 5983,2501018079,T2 ALPHA,T2,Perempuan,79,B,97,A,73,B,81,B,88,A,91,A,59,D,,,100,A,80,B,,,91,A,,,,,,,,,,,,,,,,,,,,,839,10 SUBJ
2025,PAT,18,NUR STUDENT 5984,2501016450,T2 ALPHA,T2,Perempuan,87,A,76,B,86,A,81,B,78,B,68,C,70,B,,,76,B,85,A,,,79,B,,,,,,,,,,,,,,,,,,,,,786,10 SUBJ
2025,PAT,19,MUHAMMAD STUDENT 5985,2501015773,T2 ALPHA,T2,Lelaki,80,B,100,A,71,B,68,C,82,B,67,C,100,A,,,78,B,91,A,,,92,A,,,,,,,,,,,,,,,,,,,,,829,10 SUBJ
2025,PAT,20,MUHAMMAD STUDENT 5986,2501018398,T2 ALPHA,T2,Lelaki,82,B,79,B,95,A,93,A,90,A,70,B,93,A,,,84,B,95,A,,,78,B,,,,,,,,,,,,,,,,,,,,,859,10 SUBJ
2025,PAT,21,NUR STUDENT 5987,2501013589,T2 ALPHA,T2,Perempuan,80,B,92,A,83,B,98,A,56,D,100,A,84,B,,,76,B,79,B,,,82,B,,,,,,,,,,,,,,,,,,,,,830,10 SUBJ
2025,PAT,1,MUHAMMAD STUDENT 5988,2501017130,T2 BETA,T2,Lelaki,58,D,100,A,75,B,65,C,65,C,100,A,62,C,,,80,B,72,B,,,72,B,,,,,,,,,,,,,,,,,,,,,749,10 SUBJ
2025,PAT,2,MUHAMMAD STUDENT 5989,2501015310,T2 BETA,T2,Lelaki,73,B,86,A,63,C,89,A,83,B,73,B,74,B,,,100,A,76,B,,,92,A,,,,,,,,,,,,,,,,,,,,,809,10 SUBJ
2025,PAT,3,NUR STUDENT 5990,2501011493,T2 BETA,T2,Perempuan,75,B,91,A,75,B,74,B,61,C,90,A,72,B,,,92,A,71,B,,,85,A,,,,,,,,,,,,,,,,,,,,,786,10 SUBJ
2025,PAT,4,MUHAMMAD STUDENT 5991,2501015052,T2 BETA,T2,Lelaki,89,A,68,C,79,B,78,B,80,B,68,C,90,A,,,96,A,84,B,,,90,A,,,,,,,,,,,,,,,,,,,,,822,10 SUBJ
2025,PAT,5,MUHAMMAD STUDENT 5992,2501014744,T2 BETA,T2,Lelaki,78,B,72,B,85,A,61,C,98,A,64,C,63,C,,,59,D,78,B,,,74,B,,,,,,,,,,,,,,,,,,,,,732,10 SUBJ
2025,PAT,6,MUHAMMAD STUDENT 5993,2501011593,T2 BETA,T2,Lelaki,54,D,70,B,68,C,90,A,63,C,74,B,82,B,,,57,D,66,C,,,69,C,,,,,,,,,,,,,,,,,,,,,693,10 SUBJ
2025,PAT,7,MUHAMMAD STUDENT 5994,2501019062,T2 BETA,T2,Lelaki,84,B,82,B,97,A,78,B,86,A,87,A,77,B,,,59,D,72,B,,,92,A,,,,,,,,,,,,,,,,,,,,,814,10 SUBJ
2025,PAT,8,MUHAMMAD STUDENT 5995,2501018852,T2 BETA,T2,Lelaki,88,A,48,E,83,B,86,A,88,A,55,D,81,B,,,85,A,58,D,,,58,D,,,,,,,,,,,,,,,,,,,,,730,10 SUBJ
2025,PAT,9,MUHAMMAD STUDENT 5996,2501014794,T2 BETA,T2,Lelaki,95,A,47,E,60,C,64,C,88,A,55,D,68,C,,,49,E,100,A,,,63,C,,,,,,,,,,,,,,,,,,,,,689,10 SUBJ
2025,PAT,10,NUR STUDENT 5997,2501018533,T2 BETA,T2,Perempuan,90,A,92,A,92,A,78,B,76,B,93,A,88,A,,,63,C,66,C,,,76,B,,,,,,,,,,,,,,,,,,,,,814,10 SUBJ
2025,PAT,11,MUHAMMAD STUDENT 5998,2501019332,T2 BETA,T2,Lelaki,49,E,88,A,96,A,66,C,86,A,86,A,68,C,,,66,C,73,B,,,76,B,,,,,,,,,,,,,,,,,,,,,754,10 SUBJ
2025,PAT,12,NUR STUDENT 5999,2501013742,T2 BETA,T2,Perempuan,81,B,100,A,82,B,87,A,70,B,76,B,78,B,,,80,B,54,D,,,45,E,,,,,,,,,,,,,,,,,,,,,753,10 SUBJ
2025,PAT,13,MUHAMMAD STUDENT 6000,2501016250,T2 BETA,T2,Lelaki,71,B,72,B,87,A,56,D,78,B,79,B,48,E,,,71,B,90,A,,,82,B,,,,,,,,,,,,,,,,,,,,,734,10 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 6001,2501017783,T2 BETA,T2,Lelaki,76,B,69,C,88,A,80,B,83,B,91,A,78,B,,,91,A,78,B,,,67,C,,,,,,,,,,,,,,,,,,,,,801,10 SUBJ
2025,PAT,15,MUHAMMAD STUDENT 6002,2501012392,T2 BETA,T2,Lelaki,91,A,51,D,69,C,66,C,60,C,85,A,75,B,,,72,B,100,A,,,63,C,,,,,,,,,,,,,,,,,,,,,732,10 SUBJ
2025,PAT,16,MUHAMMAD STUDENT 6003,2501019708,T2 BETA,T2,Lelaki,82,B,77,B,60,C,76,B,74,B,87,A,83,B,,,57,D,74,B,,,73,B,,,,,,,,,,,,,,,,,,,,,743,10 SUBJ
2025,PAT,17,NUR STUDENT 6004,2501018647,T2 BETA,T2,Perempuan,75,B,95,A,92,A,66,C,89,A,58,D,76,B,,,75,B,87,A,,,86,A,,,,,,,,,,,,,,,,,,,,,799,10 SUBJ
2025,PAT,18,NUR STUDENT 6005,2501012281,T2 BETA,T2,Perempuan,85,A,79,B,73,B,80,B,80,B,100,A,95,A,,,78,B,75,B,,,73,B,,,,,,,,,,,,,,,,,,,,,818,10 SUBJ
2025,PAT,19,MUHAMMAD STUDENT 6006,2501017296,T2 BETA,T2,Lelaki,76,B,50,D,78,B,97,A,77,B,73,B,53,D,,,68,C,79,B,,,88,A,,,,,,,,,,,,,,,,,,,,,739,10 SUBJ
2025,PAT,20,MUHAMMAD STUDENT 6007,2501015598,T2 BETA,T2,Lelaki,64,C,79,B,64,C,100,A,96,A,97,A,99,A,,,69,C,65,C,,,74,B,,,,,,,,,,,,,,,,,,,,,807,10 SUBJ
2025,PAT,1,MUHAMMAD STUDENT 6008,2501018584,T2 DELTA,T2,Lelaki,78,B,72,B,75,B,55,D,54,D,74,B,72,B,75,B,,,,,,,95,A,,,,,,,,,,,,,,,,,,,,,650,9 SUBJ
2025,PAT,2,MUHAMMAD STUDENT 6009,2501014028,T2 DELTA,T2,Lelaki,62,C,54,D,81,B,85,A,93,A,98,A,76,B,83,B,,,,,,,70,B,,,,,,,,,,,,,,,,,,,,,702,9 SUBJ
2025,PAT,3,NUR STUDENT 6010,2501012147,T2 DELTA,T2,Perempuan,73,B,77,B,70,B,57,D,47,E,69,C,83,B,72,B,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,603,9 SUBJ
2025,PAT,4,MUHAMMAD STUDENT 6011,2501014179,T2 DELTA,T2,Lelaki,52,D,76,B,69,C,61,C,80,B,61,C,68,C,84,B,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,626,9 SUBJ
2025,PAT,5,MUHAMMAD STUDENT 6012,2501013595,T2 DELTA,T2,Lelaki,63,C,90,A,69,C,68,C,68,C,80,B,59,D,79,B,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,651,9 SUBJ
2025,PAT,6,NUR STUDENT 6013,2501016442,T2 DELTA,T2,Perempuan,81,B,66,C,77,B,81,B,66,C,68,C,67,C,67,C,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,638,9 SUBJ
2025,PAT,7,MUHAMMAD STUDENT 6014,2501017780,T2 DELTA,T2,Lelaki,77,B,77,B,66,C,77,B,77,B,79,B,71,B,72,B,,,,,,,68,C,,,,,,,,,,,,,,,,,,,,,664,9 SUBJ
2025,PAT,8,NUR STUDENT 6015,2501014392,T2 DELTA,T2,Perempuan,68,C,65,C,61,C,65,C,75,B,60,C,69,C,71,B,,,,,,,47,E,,,,,,,,,,,,,,,,,,,,,581,9 SUBJ
2025,PAT,9,NUR STUDENT 6016,2501017114,T2 DELTA,T2,Perempuan,75,B,92,A,72,B,58,D,80,B,74,B,66,C,56,D,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,646,9 SUBJ
2025,PAT,10,NUR STUDENT 6017,2501011809,T2 DELTA,T2,Perempuan,77,B,87,A,69,C,84,B,91,A,62,C,71,B,68,C,,,,,,,50,D,,,,,,,,,,,,,,,,,,,,,659,9 SUBJ
2025,PAT,11,NUR STUDENT 6018,2501014077,T2 DELTA,T2,Perempuan,66,C,78,B,71,B,73,B,77,B,64,C,70,B,72,B,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,637,9 SUBJ
2025,PAT,12,MUHAMMAD STUDENT 6019,2501016941,T2 DELTA,T2,Lelaki,65,C,71,B,83,B,74,B,67,C,59,D,87,A,69,C,,,,,,,60,C,,,,,,,,,,,,,,,,,,,,,635,9 SUBJ
2025,PAT,13,NUR STUDENT 6020,2501017264,T2 DELTA,T2,Perempuan,91,A,67,C,53,D,99,A,71,B,81,B,78,B,86,A,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,681,9 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 6021,2501019073,T2 DELTA,T2,Lelaki,52,D,71,B,59,D,80,B,92,A,74,B,73,B,66,C,,,,,,,86,A,,,,,,,,,,,,,,,,,,,,,653,9 SUBJ
2025,PAT,15,NUR STUDENT 6022,2501011398,T2 DELTA,T2,Perempuan,65,C,65,C,72,B,74,B,66,C,64,C,57,D,54,D,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,572,9 SUBJ
2025,PAT,16,NUR STUDENT 6023,2501018593,T2 DELTA,T2,Perempuan,84,B,71,B,61,C,56,D,62,C,71,B,55,D,66,C,,,,,,,86,A,,,,,,,,,,,,,,,,,,,,,612,9 SUBJ
2025,PAT,17,MUHAMMAD STUDENT 6024,2501019831,T2 DELTA,T2,Lelaki,62,C,73,B,77,B,80,B,74,B,69,C,56,D,70,B,,,,,,,79,B,,,,,,,,,,,,,,,,,,,,,640,9 SUBJ
2025,PAT,18,NUR STUDENT 6025,2501016605,T2 DELTA,T2,Perempuan,78,B,75,B,55,D,91,A,86,A,76,B,88,A,70,B,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,683,9 SUBJ
2025,PAT,19,NUR STUDENT 6026,2501016179,T2 DELTA,T2,Perempuan,78,B,65,C,88,A,68,C,68,C,52,D,70,B,55,D,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,610,9 SUBJ
2025,PAT,20,NUR STUDENT 6027,2501018366,T2 DELTA,T2,Perempuan,85,A,82,B,77,B,76,B,65,C,54,D,71,B,71,B,,,,,,,63,C,,,,,,,,,,,,,,,,,,,,,644,9 SUBJ
2025,PAT,21,NUR STUDENT 6028,2501015093,T2 DELTA,T2,Perempuan,82,B,66,C,73,B,59,D,78,B,73,B,73,B,66,C,,,,,,,62,C,,,,,,,,,,,,,,,,,,,,,632,9 SUBJ
2025,PAT,22,MUHAMMAD STUDENT 6029,2501012725,T2 DELTA,T2,Lelaki,60,C,72,B,78,B,63,C,68,C,45,E,61,C,50,D,,,,,,,74,B,,,,,,,,,,,,,,,,,,,,,571,9 SUBJ
2025,PAT,23,NUR STUDENT 6030,2501013933,T2 DELTA,T2,Perempuan,90,A,67,C,50,D,77,B,65,C,80,B,48,E,76,B,,,,,,,87,A,,,,,,,,,,,,,,,,,,,,,640,9 SUBJ
2025,PAT,24,MUHAMMAD STUDENT 6031,2501014816,T2 DELTA,T2,Lelaki,73,B,76,B,82,B,63,C,68,C,68,C,60,C,64,C,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,610,9 SUBJ
2025,PAT,25,NUR STUDENT 6032,2501018607,T2 DELTA,T2,Perempuan,90,A,71,B,70,B,56,D,87,A,70,B,53,D,69,C,,,,,,,90,A,,,,,,,,,,,,,,,,,,,,,656,9 SUBJ
2025,PAT,26,NUR STUDENT 6033,2501017682,T2 DELTA,T2,Perempuan,92,A,67,C,77,B,64,C,61,C,62,C,79,B,66,C,,,,,,,52,D,,,,,,,,,,,,,,,,,,,,,620,9 SUBJ
2025,PAT,27,NUR STUDENT 6034,2501017222,T2 DELTA,T2,Perempuan,70,B,76,B,67,C,65,C,91,A,69,C,52,D,72,B,,,,,,,79,B,,,,,,,,,,,,,,,,,,,,,641,9 SUBJ
2025,PAT,28,NUR STUDENT 6035,2501014742,T2 DELTA,T2,Perempuan,89,A,96,A,79,B,80,B,90,A,50,D,82,B,69,C,,,,,,,76,B,,,,,,,,,,,,,,,,,,,,,711,9 SUBJ
2025,PAT,29,MUHAMMAD STUDENT 6036,2501015031,T2 DELTA,T2,Lelaki,67,C,87,A,74,B,67,C,77,B,78,B,77,B,55,D,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,655,9 SUBJ
2025,PAT,1,MUHAMMAD STUDENT 6037,2501015163,T2 GAMMA,T2,Lelaki,61,C,72,B,90,A,100,A,64,C,61,C,70,B,75,B,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,666,9 SUBJ
2025,PAT,2,MUHAMMAD STUDENT 6038,2501015014,T2 GAMMA,T2,Lelaki,54,D,63,C,66,C,57,D,46,E,57,D,39,F,69,C,,,,,,,44,E,,,,,,,,,,,,,,,,,,,,,495,9 SUBJ
2025,PAT,3,MUHAMMAD STUDENT 6039,2501019849,T2 GAMMA,T2,Lelaki,50,D,77,B,65,C,75,B,76,B,53,D,64,C,65,C,,,,,,,44,E,,,,,,,,,,,,,,,,,,,,,569,9 SUBJ
2025,PAT,4,MUHAMMAD STUDENT 6040,2501015338,T2 GAMMA,T2,Lelaki,91,A,71,B,75,B,71,B,62,C,90,A,49,E,55,D,,,,,,,59,D,,,,,,,,,,,,,,,,,,,,,623,9 SUBJ
2025,PAT,5,NUR STUDENT 6041,2501019538,T2 GAMMA,T2,Perempuan,58,D,79,B,93,A,69,C,41,E,46,E,59,D,52,D,,,,,,,54,D,,,,,,,,,,,,,,,,,,,,,551,9 SUBJ
2025,PAT,6,MUHAMMAD STUDENT 6042,2501011401,T2 GAMMA,T2,Lelaki,70,B,48,E,77,B,45,E,86,A,79,B,54,D,64,C,,,,,,,69,C,,,,,,,,,,,,,,,,,,,,,592,9 SUBJ
2025,PAT,7,MUHAMMAD STUDENT 6043,2501012970,T2 GAMMA,T2,Lelaki,70,B,44,E,65,C,66,C,52,D,60,C,77,B,62,C,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,571,9 SUBJ
2025,PAT,8,NUR STUDENT 6044,2501018179,T2 GAMMA,T2,Perempuan,52,D,44,E,61,C,83,B,74,B,66,C,61,C,74,B,,,,,,,36,F,,,,,,,,,,,,,,,,,,,,,551,9 SUBJ
2025,PAT,9,NUR STUDENT 6045,2501015109,T2 GAMMA,T2,Perempuan,62,C,44,E,74,B,49,E,69,C,70,B,60,C,45,E,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,539,9 SUBJ
2025,PAT,10,NUR STUDENT 6046,2501013610,T2 GAMMA,T2,Perempuan,70,B,70,B,55,D,58,D,69,C,67,C,44,E,56,D,,,,,,,77,B,,,,,,,,,,,,,,,,,,,,,566,9 SUBJ
2025,PAT,11,MUHAMMAD STUDENT 6047,2501011933,T2 GAMMA,T2,Lelaki,76,B,57,D,83,B,66,C,62,C,52,D,72,B,69,C,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,601,9 SUBJ
2025,PAT,12,NUR STUDENT 6048,2501017909,T2 GAMMA,T2,Perempuan,64,C,59,D,79,B,55,D,55,D,45,E,96,A,64,C,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,575,9 SUBJ
2025,PAT,13,MUHAMMAD STUDENT 6049,2501015825,T2 GAMMA,T2,Lelaki,60,C,72,B,82,B,48,E,59,D,86,A,67,C,67,C,,,,,,,51,D,,,,,,,,,,,,,,,,,,,,,592,9 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 6050,2501013798,T2 GAMMA,T2,Lelaki,75,B,70,B,71,B,73,B,68,C,74,B,69,C,71,B,,,,,,,69,C,,,,,,,,,,,,,,,,,,,,,640,9 SUBJ
2025,PAT,15,MUHAMMAD STUDENT 6051,2501012164,T2 GAMMA,T2,Lelaki,80,B,70,B,86,A,91,A,64,C,85,A,56,D,53,D,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,638,9 SUBJ
2025,PAT,16,NUR STUDENT 6052,2501013445,T2 GAMMA,T2,Perempuan,60,C,75,B,68,C,56,D,76,B,63,C,46,E,67,C,,,,,,,81,B,,,,,,,,,,,,,,,,,,,,,592,9 SUBJ
2025,PAT,17,MUHAMMAD STUDENT 6053,2501017331,T2 GAMMA,T2,Lelaki,69,C,69,C,68,C,66,C,64,C,68,C,56,D,61,C,,,,,,,49,E,,,,,,,,,,,,,,,,,,,,,570,9 SUBJ
2025,PAT,18,MUHAMMAD STUDENT 6054,2501011696,T2 GAMMA,T2,Lelaki,61,C,60,C,74,B,60,C,61,C,70,B,45,E,72,B,,,,,,,80,B,,,,,,,,,,,,,,,,,,,,,583,9 SUBJ
2025,PAT,19,NUR STUDENT 6055,2501016008,T2 GAMMA,T2,Perempuan,71,B,67,C,67,C,74,B,60,C,65,C,69,C,65,C,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,593,9 SUBJ
2025,PAT,20,NUR STUDENT 6056,2501011798,T2 GAMMA,T2,Perempuan,82,B,59,D,89,A,65,C,78,B,53,D,78,B,67,C,,,,,,,57,D,,,,,,,,,,,,,,,,,,,,,628,9 SUBJ
2025,PAT,21,MUHAMMAD STUDENT 6057,2501012267,T2 GAMMA,T2,Lelaki,46,E,82,B,87,A,75,B,77,B,64,C,66,C,64,C,,,,,,,50,D,,,,,,,,,,,,,,,,,,,,,611,9 SUBJ
2025,PAT,22,NUR STUDENT 6058,2501012978,T2 GAMMA,T2,Perempuan,74,B,81,B,57,D,70,B,42,E,58,D,76,B,77,B,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,590,9 SUBJ
2025,PAT,23,MUHAMMAD STUDENT 6059,2501016348,T2 GAMMA,T2,Lelaki,78,B,72,B,68,C,92,A,82,B,89,A,56,D,67,C,,,,,,,67,C,,,,,,,,,,,,,,,,,,,,,671,9 SUBJ
2025,PAT,24,NUR STUDENT 6060,2501015540,T2 GAMMA,T2,Perempuan,67,C,76,B,73,B,70,B,85,A,54,D,58,D,79,B,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,628,9 SUBJ
2025,PAT,25,MUHAMMAD STUDENT 6061,2501012981,T2 GAMMA,T2,Lelaki,78,B,67,C,96,A,46,E,69,C,51,D,76,B,66,C,,,,,,,59,D,,,,,,,,,,,,,,,,,,,,,608,9 SUBJ
